mun,zip,prov,year,geom_id,property_type,property_status,contract_type,property_avg_price
CAPRIOLO,NA,BS,2021,Iumv,Negozi,OTTIMO,rents,6.966302152880912
CAPRIOLO,NA,BS,2021,Iumv,Negozi,OTTIMO,sales,1595.8808528337483
CAPRIOLO,NA,BS,2021,Iumv,Posti_auto_coperti,NORMALE,rents,1.683209435757924
CAPRIOLO,NA,BS,2021,Iumv,Posti_auto_coperti,NORMALE,sales,481.12771338134735
CAPRIOLO,NA,BS,2021,Iumv,Posti_auto_scoperti,NORMALE,rents,1.1890775643310998
CAPRIOLO,NA,BS,2021,Iumv,Posti_auto_scoperti,NORMALE,sales,351.18017014939255
CAPRIOLO,NA,BS,2021,Iumv,Uffici,NORMALE,rents,5.3839847744701625
CAPRIOLO,NA,BS,2021,Iumv,Uffici,NORMALE,sales,1288.1088345064516
CAPRIOLO,NA,BS,2021,Iumv,Ville_e_Villini,NORMALE,rents,5.094408772659633
CAPRIOLO,NA,BS,2021,Iumv,Ville_e_Villini,NORMALE,sales,1299.2336305162708
CAPRIOLO,NA,BS,2022,Iumv,Abitazioni_civili,NORMALE,rents,4.538268022757418
CAPRIOLO,NA,BS,2022,Iumv,Abitazioni_civili,NORMALE,sales,1141.0396620262943
CAPRIOLO,NA,BS,2022,Iumv,Abitazioni_civili,OTTIMO,rents,4.716698142613866
CAPRIOLO,NA,BS,2022,Iumv,Abitazioni_civili,OTTIMO,sales,1504.6822469594156
CAPRIOLO,NA,BS,2022,Iumv,Abitazioni_di_tipo_economico,NORMALE,rents,4.395574915545235
CAPRIOLO,NA,BS,2022,Iumv,Abitazioni_di_tipo_economico,NORMALE,sales,944.6813268458192
CAPRIOLO,NA,BS,2022,Iumv,Autorimesse,NORMALE,rents,2.401860556720045
CAPRIOLO,NA,BS,2022,Iumv,Autorimesse,NORMALE,sales,633.0181162913898
CAPRIOLO,NA,BS,2022,Iumv,Box,NORMALE,rents,2.699457827495038
CAPRIOLO,NA,BS,2022,Iumv,Box,NORMALE,sales,678.4872537458394
CAPRIOLO,NA,BS,2022,Iumv,Capannoni_industriali,NORMALE,rents,2.8919674971154277
CAPRIOLO,NA,BS,2022,Iumv,Capannoni_industriali,NORMALE,sales,508.4040599963298
CAPRIOLO,NA,BS,2022,Iumv,Capannoni_tipici,NORMALE,rents,3.09306896227965
CAPRIOLO,NA,BS,2022,Iumv,Capannoni_tipici,NORMALE,sales,506.8289380027842
CAPRIOLO,NA,BS,2022,Iumv,Laboratori,NORMALE,rents,3.1767900997108356
CAPRIOLO,NA,BS,2022,Iumv,Laboratori,NORMALE,sales,562.8757072494421
CAPRIOLO,NA,BS,2022,Iumv,Magazzini,NORMALE,rents,2.7450765354007376
CAPRIOLO,NA,BS,2022,Iumv,Magazzini,NORMALE,sales,439.5971175977033
CAPRIOLO,NA,BS,2022,Iumv,Negozi,NORMALE,rents,6.47181540046869
CAPRIOLO,NA,BS,2022,Iumv,Negozi,NORMALE,sales,1246.128669948376
CAPRIOLO,NA,BS,2022,Iumv,Negozi,OTTIMO,rents,6.968994094533405
CAPRIOLO,NA,BS,2022,Iumv,Negozi,OTTIMO,sales,1596.0697610198881
CAPRIOLO,NA,BS,2022,Iumv,Posti_auto_coperti,NORMALE,rents,1.6831408362384477
CAPRIOLO,NA,BS,2022,Iumv,Posti_auto_coperti,NORMALE,sales,485.10123314100747
CAPRIOLO,NA,BS,2022,Iumv,Posti_auto_scoperti,NORMALE,rents,1.18908741070311
CAPRIOLO,NA,BS,2022,Iumv,Posti_auto_scoperti,NORMALE,sales,353.9884114371522
CAPRIOLO,NA,BS,2022,Iumv,Uffici,NORMALE,rents,5.353343656355042
CAPRIOLO,NA,BS,2022,Iumv,Uffici,NORMALE,sales,1287.405847493973
CAPRIOLO,NA,BS,2022,Iumv,Ville_e_Villini,NORMALE,rents,5.107433445476272
CAPRIOLO,NA,BS,2022,Iumv,Ville_e_Villini,NORMALE,sales,1299.227204888847
CARATE BRIANZA,NA,MB,2011,2AnY,Abitazioni_civili,NORMALE,rents,4.688912295260364
CARATE BRIANZA,NA,MB,2011,2AnY,Abitazioni_civili,NORMALE,sales,1369.856300866238
CARATE BRIANZA,NA,MB,2011,2AnY,Abitazioni_civili,OTTIMO,rents,6.224389193333353
CARATE BRIANZA,NA,MB,2011,2AnY,Abitazioni_civili,OTTIMO,sales,1835.7419448703233
CARATE BRIANZA,NA,MB,2011,2AnY,Abitazioni_civili,SCADENTE,rents,3.4773189073162905
CARATE BRIANZA,NA,MB,2011,2AnY,Abitazioni_civili,SCADENTE,sales,1030.5229444726199
CARATE BRIANZA,NA,MB,2011,2AnY,Abitazioni_di_tipo_economico,NORMALE,rents,4.064948826922408
CARATE BRIANZA,NA,MB,2011,2AnY,Abitazioni_di_tipo_economico,NORMALE,sales,1180.0553167662176
CARATE BRIANZA,NA,MB,2011,2AnY,Abitazioni_di_tipo_economico,OTTIMO,rents,5.444165169055557
CARATE BRIANZA,NA,MB,2011,2AnY,Abitazioni_di_tipo_economico,OTTIMO,sales,1596.0275147564766
CARATE BRIANZA,NA,MB,2011,2AnY,Abitazioni_di_tipo_economico,SCADENTE,rents,3.115978662409143
CARATE BRIANZA,NA,MB,2011,2AnY,Abitazioni_di_tipo_economico,SCADENTE,sales,935.3233751398037
CARATE BRIANZA,NA,MB,2011,2AnY,Box,NORMALE,rents,4.63474208556659
CARATE BRIANZA,NA,MB,2011,2AnY,Box,NORMALE,sales,1030.0136459747368
CARATE BRIANZA,NA,MB,2011,2AnY,Capannoni_industriali,NORMALE,rents,4.546530378619569
CARATE BRIANZA,NA,MB,2011,2AnY,Capannoni_industriali,NORMALE,sales,780.9450185342557
CARATE BRIANZA,NA,MB,2011,2AnY,Capannoni_industriali,OTTIMO,rents,4.384263776196553
CARATE BRIANZA,NA,MB,2011,2AnY,Capannoni_industriali,OTTIMO,sales,748.5222002195911
CARATE BRIANZA,NA,MB,2011,2AnY,Capannoni_tipici,NORMALE,rents,4.41411001822588
CARATE BRIANZA,NA,MB,2011,2AnY,Capannoni_tipici,NORMALE,sales,781.6919658401636
CARATE BRIANZA,NA,MB,2011,2AnY,Capannoni_tipici,OTTIMO,rents,4.438545357610221
CARATE BRIANZA,NA,MB,2011,2AnY,Capannoni_tipici,OTTIMO,sales,817.8462342752722
CARATE BRIANZA,NA,MB,2011,2AnY,Laboratori,NORMALE,rents,3.862372519886133
CARATE BRIANZA,NA,MB,2011,2AnY,Laboratori,NORMALE,sales,655.4166315857856
CARATE BRIANZA,NA,MB,2011,2AnY,Magazzini,NORMALE,rents,2.6679093111449697
CARATE BRIANZA,NA,MB,2011,2AnY,Magazzini,NORMALE,sales,465.40660989767457
CARATE BRIANZA,NA,MB,2011,2AnY,Negozi,NORMALE,rents,6.517619768951556
CARATE BRIANZA,NA,MB,2011,2AnY,Negozi,NORMALE,sales,1455.6399027649531
CARATE BRIANZA,NA,MB,2011,2AnY,Uffici,NORMALE,rents,5.699999999999999
CARATE BRIANZA,NA,MB,2011,2AnY,Uffici,NORMALE,sales,1300
CARATE BRIANZA,NA,MB,2011,2AnY,Uffici,OTTIMO,rents,6.282241141369551
CARATE BRIANZA,NA,MB,2011,2AnY,Uffici,OTTIMO,sales,1395.6531124212297
CARATE BRIANZA,NA,MB,2011,2AnY,Uffici_strutturati,OTTIMO,rents,7.062487978926262
CARATE BRIANZA,NA,MB,2011,2AnY,Uffici_strutturati,OTTIMO,sales,1432.8109973657827
CARATE BRIANZA,NA,MB,2011,2AnY,Ville_e_Villini,NORMALE,rents,4.975168852322974
CARATE BRIANZA,NA,MB,2011,2AnY,Ville_e_Villini,NORMALE,sales,1435.201893700878
CARATE BRIANZA,NA,MB,2011,2AnY,Ville_e_Villini,OTTIMO,rents,6.671940029724526
CARATE BRIANZA,NA,MB,2011,2AnY,Ville_e_Villini,OTTIMO,sales,1915.6270232785755
CARATE BRIANZA,NA,MB,2011,2AnY,Ville_e_Villini,SCADENTE,rents,3.7684285892528226
CARATE BRIANZA,NA,MB,2011,2AnY,Ville_e_Villini,SCADENTE,sales,1097.596946727585
CARATE BRIANZA,NA,MB,2015,2AnY,Abitazioni_civili,NORMALE,rents,4.441369867370939
CARATE BRIANZA,NA,MB,2015,2AnY,Abitazioni_civili,NORMALE,sales,1384.2171619972269
CARATE BRIANZA,NA,MB,2015,2AnY,Abitazioni_civili,OTTIMO,rents,6.032238639835512
CARATE BRIANZA,NA,MB,2015,2AnY,Abitazioni_civili,OTTIMO,sales,1778.000769850866
CARATE BRIANZA,NA,MB,2015,2AnY,Abitazioni_di_tipo_economico,NORMALE,rents,4.0356475353192005
CARATE BRIANZA,NA,MB,2015,2AnY,Abitazioni_di_tipo_economico,NORMALE,sales,1176.9536101433166
CARATE BRIANZA,NA,MB,2015,2AnY,Abitazioni_di_tipo_economico,OTTIMO,rents,5.35161585702396
CARATE BRIANZA,NA,MB,2015,2AnY,Abitazioni_di_tipo_economico,OTTIMO,sales,1567.8237676596
CARATE BRIANZA,NA,MB,2015,2AnY,Box,NORMALE,rents,4.268958817170401
CARATE BRIANZA,NA,MB,2015,2AnY,Box,NORMALE,sales,991.4790080012274
CARATE BRIANZA,NA,MB,2015,2AnY,Capannoni_industriali,NORMALE,rents,4.095184092362617
CARATE BRIANZA,NA,MB,2015,2AnY,Capannoni_industriali,NORMALE,sales,648.5253858904427
CARATE BRIANZA,NA,MB,2015,2AnY,Capannoni_industriali,OTTIMO,rents,4.064627759740117
CARATE BRIANZA,NA,MB,2015,2AnY,Capannoni_industriali,OTTIMO,sales,683.41855692439
CARATE BRIANZA,NA,MB,2015,2AnY,Capannoni_tipici,NORMALE,rents,4.103862397765036
CARATE BRIANZA,NA,MB,2015,2AnY,Capannoni_tipici,NORMALE,sales,660.597617282961
CARATE BRIANZA,NA,MB,2015,2AnY,Capannoni_tipici,OTTIMO,rents,4.177464225695626
CARATE BRIANZA,NA,MB,2015,2AnY,Capannoni_tipici,OTTIMO,sales,755.5057085964046
CARATE BRIANZA,NA,MB,2015,2AnY,Laboratori,NORMALE,rents,3.791620922710526
CARATE BRIANZA,NA,MB,2015,2AnY,Laboratori,NORMALE,sales,603.2615797650732
CARATE BRIANZA,NA,MB,2015,2AnY,Magazzini,NORMALE,rents,2.739251697708548
CARATE BRIANZA,NA,MB,2015,2AnY,Magazzini,NORMALE,sales,480.4506430677333
CARATE BRIANZA,NA,MB,2015,2AnY,Negozi,NORMALE,rents,6.561524457996819
CARATE BRIANZA,NA,MB,2015,2AnY,Negozi,NORMALE,sales,1334.499149289701
CARATE BRIANZA,NA,MB,2015,2AnY,Uffici,NORMALE,rents,5.699999999999999
CARATE BRIANZA,NA,MB,2015,2AnY,Uffici,NORMALE,sales,1375
CARATE BRIANZA,NA,MB,2015,2AnY,Uffici,OTTIMO,rents,6.2175376179752595
CARATE BRIANZA,NA,MB,2015,2AnY,Uffici,OTTIMO,sales,1383.1465791371625
CARATE BRIANZA,NA,MB,2015,2AnY,Uffici_strutturati,OTTIMO,rents,6.9121548506505555
CARATE BRIANZA,NA,MB,2015,2AnY,Uffici_strutturati,OTTIMO,sales,1479.6731187771065
CARATE BRIANZA,NA,MB,2015,2AnY,Ville_e_Villini,NORMALE,rents,5.045795502992647
CARATE BRIANZA,NA,MB,2015,2AnY,Ville_e_Villini,NORMALE,sales,1462.6230311899017
CARATE BRIANZA,NA,MB,2015,2AnY,Ville_e_Villini,OTTIMO,rents,6.657861928435038
CARATE BRIANZA,NA,MB,2015,2AnY,Ville_e_Villini,OTTIMO,sales,1901.1492099995728
CARATE BRIANZA,NA,MB,2019,2AnY,Abitazioni_civili,NORMALE,rents,4.414216876535001
CARATE BRIANZA,NA,MB,2019,2AnY,Abitazioni_civili,NORMALE,sales,1443.5564129707525
CARATE BRIANZA,NA,MB,2019,2AnY,Abitazioni_civili,OTTIMO,rents,5.935385208647284
CARATE BRIANZA,NA,MB,2019,2AnY,Abitazioni_civili,OTTIMO,sales,1802.3781647352062
CARATE BRIANZA,NA,MB,2019,2AnY,Abitazioni_di_tipo_economico,NORMALE,rents,4.085706960878245
CARATE BRIANZA,NA,MB,2019,2AnY,Abitazioni_di_tipo_economico,NORMALE,sales,1173.88208472336
CARATE BRIANZA,NA,MB,2019,2AnY,Abitazioni_di_tipo_economico,OTTIMO,rents,5.323303795492459
CARATE BRIANZA,NA,MB,2019,2AnY,Abitazioni_di_tipo_economico,OTTIMO,sales,1517.3889932041723
CARATE BRIANZA,NA,MB,2019,2AnY,Box,NORMALE,rents,4.114051824054247
CARATE BRIANZA,NA,MB,2019,2AnY,Box,NORMALE,sales,934.424810127908
CARATE BRIANZA,NA,MB,2019,2AnY,Capannoni_industriali,NORMALE,rents,3.379747283714243
CARATE BRIANZA,NA,MB,2019,2AnY,Capannoni_industriali,NORMALE,sales,544.5196481335407
CARATE BRIANZA,NA,MB,2019,2AnY,Capannoni_industriali,OTTIMO,rents,3.975051528003093
CARATE BRIANZA,NA,MB,2019,2AnY,Capannoni_industriali,OTTIMO,sales,675.108343065264
CARATE BRIANZA,NA,MB,2019,2AnY,Capannoni_tipici,NORMALE,rents,3.6087958403079674
CARATE BRIANZA,NA,MB,2019,2AnY,Capannoni_tipici,NORMALE,sales,586.9010965116449
CARATE BRIANZA,NA,MB,2019,2AnY,Capannoni_tipici,OTTIMO,rents,4.1328585596581116
CARATE BRIANZA,NA,MB,2019,2AnY,Capannoni_tipici,OTTIMO,sales,747.2247911635565
CARATE BRIANZA,NA,MB,2019,2AnY,Laboratori,NORMALE,rents,3.4347946640863642
CARATE BRIANZA,NA,MB,2019,2AnY,Laboratori,NORMALE,sales,569.9401071341044
CARATE BRIANZA,NA,MB,2019,2AnY,Magazzini,NORMALE,rents,2.725949791720775
CARATE BRIANZA,NA,MB,2019,2AnY,Magazzini,NORMALE,sales,479.9148774941402
CARATE BRIANZA,NA,MB,2019,2AnY,Negozi,NORMALE,rents,6.395862543173401
CARATE BRIANZA,NA,MB,2019,2AnY,Negozi,NORMALE,sales,1206.6739176215417
CARATE BRIANZA,NA,MB,2019,2AnY,Uffici,NORMALE,rents,6
CARATE BRIANZA,NA,MB,2019,2AnY,Uffici,NORMALE,sales,1375
CARATE BRIANZA,NA,MB,2019,2AnY,Uffici,OTTIMO,rents,6.137919084333319
CARATE BRIANZA,NA,MB,2019,2AnY,Uffici,OTTIMO,sales,1324.7521774093643
CARATE BRIANZA,NA,MB,2019,2AnY,Uffici_strutturati,OTTIMO,rents,6.712130367233356
CARATE BRIANZA,NA,MB,2019,2AnY,Uffici_strutturati,OTTIMO,sales,1429.672098634723
CARATE BRIANZA,NA,MB,2019,2AnY,Ville_e_Villini,NORMALE,rents,4.987507025063043
CARATE BRIANZA,NA,MB,2019,2AnY,Ville_e_Villini,NORMALE,sales,1518.409726162479
CARATE BRIANZA,NA,MB,2019,2AnY,Ville_e_Villini,OTTIMO,rents,6.556267470092006
CARATE BRIANZA,NA,MB,2019,2AnY,Ville_e_Villini,OTTIMO,sales,1896.6348009790768
CARATE BRIANZA,NA,MB,2020,2AnY,Abitazioni_civili,NORMALE,rents,4.654965709232
CARATE BRIANZA,NA,MB,2020,2AnY,Abitazioni_civili,NORMALE,sales,1413.3345113431876
CARATE BRIANZA,NA,MB,2020,2AnY,Abitazioni_civili,OTTIMO,rents,6.299459494896134
CARATE BRIANZA,NA,MB,2020,2AnY,Abitazioni_civili,OTTIMO,sales,1861.3522434369556
CARATE BRIANZA,NA,MB,2020,2AnY,Abitazioni_di_tipo_economico,NORMALE,rents,3.81216432978779
CARATE BRIANZA,NA,MB,2020,2AnY,Abitazioni_di_tipo_economico,NORMALE,sales,1141.6098847754909
CARATE BRIANZA,NA,MB,2020,2AnY,Abitazioni_di_tipo_economico,OTTIMO,rents,5.1828612477109495
CARATE BRIANZA,NA,MB,2020,2AnY,Abitazioni_di_tipo_economico,OTTIMO,sales,1522.1801481513844
CARATE BRIANZA,NA,MB,2020,2AnY,Box,NORMALE,rents,3.646593130156139
CARATE BRIANZA,NA,MB,2020,2AnY,Box,NORMALE,sales,842.4296797200535
CARATE BRIANZA,NA,MB,2020,2AnY,Capannoni_industriali,NORMALE,rents,3.36551537600497
CARATE BRIANZA,NA,MB,2020,2AnY,Capannoni_industriali,NORMALE,sales,566.1527805797064
CARATE BRIANZA,NA,MB,2020,2AnY,Capannoni_industriali,OTTIMO,rents,3.8499406633035402
CARATE BRIANZA,NA,MB,2020,2AnY,Capannoni_industriali,OTTIMO,sales,679.2550481331865
CARATE BRIANZA,NA,MB,2020,2AnY,Capannoni_tipici,NORMALE,rents,3.5410459575220403
CARATE BRIANZA,NA,MB,2020,2AnY,Capannoni_tipici,NORMALE,sales,599.6397070189689
CARATE BRIANZA,NA,MB,2020,2AnY,Capannoni_tipici,OTTIMO,rents,4.074834605543717
CARATE BRIANZA,NA,MB,2020,2AnY,Capannoni_tipici,OTTIMO,sales,726.5088334497648
CARATE BRIANZA,NA,MB,2020,2AnY,Laboratori,NORMALE,rents,3.3080631327575434
CARATE BRIANZA,NA,MB,2020,2AnY,Laboratori,NORMALE,sales,566.6424421592491
CARATE BRIANZA,NA,MB,2020,2AnY,Magazzini,NORMALE,rents,2.726029641804873
CARATE BRIANZA,NA,MB,2020,2AnY,Magazzini,NORMALE,sales,492.8741662379053
CARATE BRIANZA,NA,MB,2020,2AnY,Negozi,NORMALE,rents,6.985843258667397
CARATE BRIANZA,NA,MB,2020,2AnY,Negozi,NORMALE,sales,1213.822626241093
CARATE BRIANZA,NA,MB,2020,2AnY,Uffici,NORMALE,rents,6
CARATE BRIANZA,NA,MB,2020,2AnY,Uffici,NORMALE,sales,1375
CARATE BRIANZA,NA,MB,2020,2AnY,Uffici,OTTIMO,rents,6.606969989186445
CARATE BRIANZA,NA,MB,2020,2AnY,Uffici,OTTIMO,sales,1327.3853155023126
CARATE BRIANZA,NA,MB,2020,2AnY,Uffici_strutturati,OTTIMO,rents,7.481393781512382
CARATE BRIANZA,NA,MB,2020,2AnY,Uffici_strutturati,OTTIMO,sales,1470.3484453780954
CARATE BRIANZA,NA,MB,2020,2AnY,Ville_e_Villini,NORMALE,rents,5.014211287884067
CARATE BRIANZA,NA,MB,2020,2AnY,Ville_e_Villini,NORMALE,sales,1500.6388794429122
CARATE BRIANZA,NA,MB,2020,2AnY,Ville_e_Villini,OTTIMO,rents,6.530816634029196
CARATE BRIANZA,NA,MB,2020,2AnY,Ville_e_Villini,OTTIMO,sales,1930.0537515664357
CARATE BRIANZA,NA,MB,2021,2AnY,Abitazioni_civili,NORMALE,rents,4.637024582838127
CARATE BRIANZA,NA,MB,2021,2AnY,Abitazioni_civili,NORMALE,sales,1408.3089432535091
CARATE BRIANZA,NA,MB,2021,2AnY,Abitazioni_civili,OTTIMO,rents,6.367409574295477
CARATE BRIANZA,NA,MB,2021,2AnY,Abitazioni_civili,OTTIMO,sales,1888.692582496061
CARATE BRIANZA,NA,MB,2021,2AnY,Abitazioni_di_tipo_economico,NORMALE,rents,3.949446138286674
CARATE BRIANZA,NA,MB,2021,2AnY,Abitazioni_di_tipo_economico,NORMALE,sales,1178.939496202859
CARATE BRIANZA,NA,MB,2021,2AnY,Abitazioni_di_tipo_economico,OTTIMO,rents,5.181232452706497
CARATE BRIANZA,NA,MB,2021,2AnY,Abitazioni_di_tipo_economico,OTTIMO,sales,1521.3675120595155
CARATE BRIANZA,NA,MB,2021,2AnY,Box,NORMALE,rents,3.7289359667274655
CARATE BRIANZA,NA,MB,2021,2AnY,Box,NORMALE,sales,880.336548716065
CARATE BRIANZA,NA,MB,2021,2AnY,Capannoni_industriali,NORMALE,rents,3.3509361931981987
CARATE BRIANZA,NA,MB,2021,2AnY,Capannoni_industriali,NORMALE,sales,566.1423459054165
CARATE BRIANZA,NA,MB,2021,2AnY,Capannoni_industriali,OTTIMO,rents,3.8499545646077666
CARATE BRIANZA,NA,MB,2021,2AnY,Capannoni_industriali,OTTIMO,sales,693.0760251891099
CARATE BRIANZA,NA,MB,2021,2AnY,Capannoni_tipici,NORMALE,rents,3.5558192058715994
CARATE BRIANZA,NA,MB,2021,2AnY,Capannoni_tipici,NORMALE,sales,583.5522310000523
CARATE BRIANZA,NA,MB,2021,2AnY,Capannoni_tipici,OTTIMO,rents,4.07485361269163
CARATE BRIANZA,NA,MB,2021,2AnY,Capannoni_tipici,OTTIMO,sales,736.1747680743366
CARATE BRIANZA,NA,MB,2021,2AnY,Laboratori,NORMALE,rents,3.433026497472618
CARATE BRIANZA,NA,MB,2021,2AnY,Laboratori,NORMALE,sales,590.1492585882469
CARATE BRIANZA,NA,MB,2021,2AnY,Magazzini,NORMALE,rents,2.7255947163916763
CARATE BRIANZA,NA,MB,2021,2AnY,Magazzini,NORMALE,sales,492.81530502347783
CARATE BRIANZA,NA,MB,2021,2AnY,Negozi,NORMALE,rents,6.976335485233198
CARATE BRIANZA,NA,MB,2021,2AnY,Negozi,NORMALE,sales,1212.9509821109964
CARATE BRIANZA,NA,MB,2021,2AnY,Uffici,NORMALE,rents,6
CARATE BRIANZA,NA,MB,2021,2AnY,Uffici,NORMALE,sales,1375
CARATE BRIANZA,NA,MB,2021,2AnY,Uffici,OTTIMO,rents,6.722561557129509
CARATE BRIANZA,NA,MB,2021,2AnY,Uffici,OTTIMO,sales,1376.426926870684
CARATE BRIANZA,NA,MB,2021,2AnY,Uffici_strutturati,OTTIMO,rents,7.5626411152450785
CARATE BRIANZA,NA,MB,2021,2AnY,Uffici_strutturati,OTTIMO,sales,1510.9904182169043
CARATE BRIANZA,NA,MB,2021,2AnY,Ville_e_Villini,NORMALE,rents,5.006245225527772
CARATE BRIANZA,NA,MB,2021,2AnY,Ville_e_Villini,NORMALE,sales,1500.5935298863105
CARATE BRIANZA,NA,MB,2021,2AnY,Ville_e_Villini,OTTIMO,rents,6.580358906816013
CARATE BRIANZA,NA,MB,2021,2AnY,Ville_e_Villini,OTTIMO,sales,1952.090133284444
CARATE BRIANZA,NA,MB,2022,2AnY,Abitazioni_civili,NORMALE,rents,5.039556859118436
CARATE BRIANZA,NA,MB,2022,2AnY,Abitazioni_civili,NORMALE,sales,1488.6586768514665
CARATE BRIANZA,NA,MB,2022,2AnY,Abitazioni_civili,OTTIMO,rents,6.888110541831144
CARATE BRIANZA,NA,MB,2022,2AnY,Abitazioni_civili,OTTIMO,sales,1986.7042346714713
CARATE BRIANZA,NA,MB,2022,2AnY,Abitazioni_di_tipo_economico,NORMALE,rents,4.258979769332159
CARATE BRIANZA,NA,MB,2022,2AnY,Abitazioni_di_tipo_economico,NORMALE,sales,1235.346393371178
CARATE BRIANZA,NA,MB,2022,2AnY,Abitazioni_di_tipo_economico,OTTIMO,rents,5.5614090876008095
CARATE BRIANZA,NA,MB,2022,2AnY,Abitazioni_di_tipo_economico,OTTIMO,sales,1632.54534082067
CARATE BRIANZA,NA,MB,2022,2AnY,Box,NORMALE,rents,3.657167060372747
CARATE BRIANZA,NA,MB,2022,2AnY,Box,NORMALE,sales,858.2018864320613
CARATE BRIANZA,NA,MB,2022,2AnY,Capannoni_industriali,NORMALE,rents,3.5113478948821997
CARATE BRIANZA,NA,MB,2022,2AnY,Capannoni_industriali,NORMALE,sales,566.1241877222221
CARATE BRIANZA,NA,MB,2022,2AnY,Capannoni_industriali,OTTIMO,rents,3.927191694036256
CARATE BRIANZA,NA,MB,2022,2AnY,Capannoni_industriali,OTTIMO,sales,683.3662931724596
CARATE BRIANZA,NA,MB,2022,2AnY,Capannoni_tipici,NORMALE,rents,3.72640073986298
CARATE BRIANZA,NA,MB,2022,2AnY,Capannoni_tipici,NORMALE,sales,597.9833217067772
CARATE BRIANZA,NA,MB,2022,2AnY,Capannoni_tipici,OTTIMO,rents,4.132798016001474
CARATE BRIANZA,NA,MB,2022,2AnY,Capannoni_tipici,OTTIMO,sales,726.4973350170225
CARATE BRIANZA,NA,MB,2022,2AnY,Laboratori,NORMALE,rents,3.6687578742676776
CARATE BRIANZA,NA,MB,2022,2AnY,Laboratori,NORMALE,sales,592.1252647625079
CARATE BRIANZA,NA,MB,2022,2AnY,Magazzini,NORMALE,rents,2.764746814747824
CARATE BRIANZA,NA,MB,2022,2AnY,Magazzini,NORMALE,sales,479.9388607554328
CARATE BRIANZA,NA,MB,2022,2AnY,Negozi,NORMALE,rents,7.14757169735897
CARATE BRIANZA,NA,MB,2022,2AnY,Negozi,NORMALE,sales,1244.5965518088653
CARATE BRIANZA,NA,MB,2022,2AnY,Uffici,NORMALE,rents,6.5
CARATE BRIANZA,NA,MB,2022,2AnY,Uffici,NORMALE,sales,1375
CARATE BRIANZA,NA,MB,2022,2AnY,Uffici,OTTIMO,rents,6.760278547520264
CARATE BRIANZA,NA,MB,2022,2AnY,Uffici,OTTIMO,sales,1383.47917780825
CARATE BRIANZA,NA,MB,2022,2AnY,Uffici_strutturati,OTTIMO,rents,7.562617568389845
CARATE BRIANZA,NA,MB,2022,2AnY,Uffici_strutturati,OTTIMO,sales,1510.9815881461918
CARATE BRIANZA,NA,MB,2022,2AnY,Ville_e_Villini,NORMALE,rents,5.255983585287431
CARATE BRIANZA,NA,MB,2022,2AnY,Ville_e_Villini,NORMALE,sales,1559.5253258645484
CARATE BRIANZA,NA,MB,2022,2AnY,Ville_e_Villini,OTTIMO,rents,6.989891186334371
CARATE BRIANZA,NA,MB,2022,2AnY,Ville_e_Villini,OTTIMO,sales,2032.2541434216791
CARATE URIO,NA,CO,2011,VIoX,Abitazioni_civili,NORMALE,rents,5.385990515252296
CARATE URIO,NA,CO,2011,VIoX,Abitazioni_civili,NORMALE,sales,1321.6128130091915
CARATE URIO,NA,CO,2011,VIoX,Abitazioni_di_tipo_economico,NORMALE,rents,4.36623959223014
CARATE URIO,NA,CO,2011,VIoX,Abitazioni_di_tipo_economico,NORMALE,sales,1238.9616801389259
CARATE URIO,NA,CO,2011,VIoX,Box,NORMALE,rents,3.829668348217147
CARATE URIO,NA,CO,2011,VIoX,Box,NORMALE,sales,869.2959258400319
CARATE URIO,NA,CO,2011,VIoX,Capannoni_industriali,NORMALE,rents,2.5052431645182747
CARATE URIO,NA,CO,2011,VIoX,Capannoni_industriali,NORMALE,sales,600
CARATE URIO,NA,CO,2011,VIoX,Laboratori,NORMALE,rents,2.1766827535083038
CARATE URIO,NA,CO,2011,VIoX,Laboratori,NORMALE,sales,525.0000000000001
CARATE URIO,NA,CO,2011,VIoX,Magazzini,NORMALE,rents,2.031055746126918
CARATE URIO,NA,CO,2011,VIoX,Magazzini,NORMALE,sales,475.00000000000006
CARATE URIO,NA,CO,2011,VIoX,Negozi,NORMALE,rents,5.7755914822172
CARATE URIO,NA,CO,2011,VIoX,Negozi,NORMALE,sales,1201.6382480470027
CARATE URIO,NA,CO,2011,VIoX,Ville_e_Villini,NORMALE,rents,6.590331989288493
CARATE URIO,NA,CO,2011,VIoX,Ville_e_Villini,NORMALE,sales,1636.2791741032559
CARATE URIO,NA,CO,2015,VIoX,Abitazioni_civili,NORMALE,rents,5.7818635602549335
CARATE URIO,NA,CO,2015,VIoX,Abitazioni_civili,NORMALE,sales,1414.9239812848173
CARATE URIO,NA,CO,2015,VIoX,Abitazioni_di_tipo_economico,NORMALE,rents,4.576435170547716
CARATE URIO,NA,CO,2015,VIoX,Abitazioni_di_tipo_economico,NORMALE,sales,1283.6914448668313
CARATE URIO,NA,CO,2015,VIoX,Box,NORMALE,rents,4.4853973518447905
CARATE URIO,NA,CO,2015,VIoX,Box,NORMALE,sales,915.3128356901053
CARATE URIO,NA,CO,2015,VIoX,Capannoni_industriali,NORMALE,rents,2.7304865935935467
CARATE URIO,NA,CO,2015,VIoX,Capannoni_industriali,NORMALE,sales,600
CARATE URIO,NA,CO,2015,VIoX,Laboratori,NORMALE,rents,2.370866345585733
