mun,mun_code,year,r.median
AGUGLIARO,24001,2011,16200.992555831266
AGUGLIARO,24001,2015,17882.21153846154
AGUGLIARO,24001,2019,18694.65648854962
AGUGLIARO,24001,2020,18666.666666666668
AGUGLIARO,24001,2021,19231.829573934836
AGUGLIARO,24001,2022,19624.02088772846
AICURZIO,15004,2001,15894.032921810698
AICURZIO,15004,2004,17380.294659300183
AICURZIO,108002,2011,20329.69034608379
AICURZIO,108002,2015,21367.265469061877
AICURZIO,108002,2019,21621.78217821782
AICURZIO,108002,2020,21142.418032786885
AICURZIO,108002,2021,21826.80412371134
AICURZIO,108002,2022,22936.708860759496
AIDOMAGGIORE,95002,2001,6793.103448275862
AIDOMAGGIORE,95002,2004,7440.000000000001
AIDOMAGGIORE,95002,2011,7907.488986784141
AIDOMAGGIORE,95002,2015,9345.238095238095
AIDOMAGGIORE,95002,2019,10200
AIDOMAGGIORE,95002,2020,11329.787234042553
AIDOMAGGIORE,95002,2021,12061.40350877193
AIDOMAGGIORE,95002,2022,13480.392156862745
AIDONE,86002,2001,7216.268874817341
AIDONE,86002,2004,7594.059405940595
AIDONE,86002,2011,9463.258785942493
AIDONE,86002,2015,9996.428571428572
AIDONE,86002,2019,11232.179226069245
AIDONE,86002,2020,10797.413793103447
AIDONE,86002,2021,11581.632653061224
AIDONE,86002,2022,12274.229074889869
AIELLI,66002,2001,8299.492385786802
AIELLI,66002,2004,8738.532110091743
AIELLI,66002,2011,10986.111111111111
AIELLI,66002,2015,12289.325842696631
AIELLI,66002,2019,13357.558139534884
AIELLI,66002,2020,13766.02564102564
AIELLI,66002,2021,14386.503067484664
AIELLI,66002,2022,15222.972972972975
AIELLO CALABRO,78004,2001,7110.323886639676
AIELLO CALABRO,78004,2004,7170.329670329669
AIELLO CALABRO,78004,2011,8376.436781609194
AIELLO CALABRO,78004,2015,9506.517690875233
AIELLO CALABRO,78004,2019,9898.167006109981
AIELLO CALABRO,78004,2020,9585.02024291498
AIELLO CALABRO,78004,2021,9968.22033898305
AIELLO CALABRO,78004,2022,10754.189944134077
AIELLO DEL FRIULI,30001,2001,12264.957264957266
AIELLO DEL FRIULI,30001,2004,13577.17041800643
AIELLO DEL FRIULI,30001,2011,15730.088495575223
AIELLO DEL FRIULI,30001,2015,16833.333333333336
AIELLO DEL FRIULI,30001,2019,18470.1230228471
AIELLO DEL FRIULI,30001,2020,18070.671378091873
AIELLO DEL FRIULI,30001,2021,18905.096660808435
AIELLO DEL FRIULI,30001,2022,19668.71704745167
AIELLO DEL SABATO,64001,2001,9159.436008676788
AIELLO DEL SABATO,64001,2004,10340.531561461794
AIELLO DEL SABATO,64001,2011,12314.814814814814
AIELLO DEL SABATO,64001,2015,13337.91208791209
AIELLO DEL SABATO,64001,2019,14118.055555555555
AIELLO DEL SABATO,64001,2020,13987.771739130434
AIELLO DEL SABATO,64001,2021,14915.01416430595
AIELLO DEL SABATO,64001,2022,16325.301204819278
AIETA,78005,2001,6472.019464720194
AIETA,78005,2004,6891.891891891891
AIETA,78005,2011,7688.356164383561
AIETA,78005,2015,8120.15503875969
AIETA,78005,2019,8122.529644268774
AIETA,78005,2020,8191.056910569106
AIETA,78005,2021,8456.790123456789
AIETA,78005,2022,8925.438596491229
AILANO,61001,2001,8178.7521079258
AILANO,61001,2004,8931.860036832413
AILANO,61001,2011,11082.802547770701
AILANO,61001,2015,11989.795918367347
AILANO,61001,2019,13703.007518796992
AILANO,61001,2020,13861.940298507461
AILANO,61001,2021,14340
AILANO,61001,2022,15413.716814159292
AILOCHE,96001,2001,12930.107526881722
AILOCHE,96001,2004,14682.539682539682
AILOCHE,96001,2011,16455.88235294118
AILOCHE,96001,2015,18203.88349514563
AILOCHE,96001,2019,19345
AILOCHE,96001,2020,18376.237623762376
AILOCHE,96001,2021,18872.448979591834
AILOCHE,96001,2022,19967.74193548387
AIRASCA,1002,2001,14890.30023094688
AIRASCA,1002,2004,16117.886178861789
AIRASCA,1002,2011,17934.386973180077
AIRASCA,1002,2015,19483.498349834983
AIRASCA,1002,2019,20068.96551724138
AIRASCA,1002,2020,19627.626050420167
AIRASCA,1002,2021,20383.96624472574
AIRASCA,1002,2022,20673.319327731093
AIROLA,62001,2001,9412.556053811659
AIROLA,62001,2004,11158.008658008657
AIROLA,62001,2011,12512.729124236253
AIROLA,62001,2015,13423.787528868359
AIROLA,62001,2019,13949.086161879897
AIROLA,62001,2020,14237.654320987655
AIROLA,62001,2021,15092.335766423359
AIROLA,62001,2022,15867.583212735168
AIROLE,8001,2001,8787.878787878788
AIROLE,8001,2004,9713.11475409836
AIROLE,8001,2011,11964.285714285714
AIROLE,8001,2015,15148.648648648648
AIROLE,8001,2019,15698.412698412698
AIROLE,8001,2020,15466.101694915254
AIROLE,8001,2021,15656.716417910447
AIROLE,8001,2022,16913.043478260868
AIRUNO,97002,2001,14686.788154897495
AIRUNO,97002,2004,17022.486772486773
AIRUNO,97002,2011,18785.79295154185
AIRUNO,97002,2015,19833.76288659794
AIRUNO,97002,2019,20213.61815754339
AIRUNO,97002,2020,20058.552631578947
AIRUNO,97002,2021,20787.919463087248
AIRUNO,97002,2022,21528.93674293405
AISONE,4002,2001,9008.620689655172
AISONE,4002,2004,10187.5
AISONE,4002,2011,14398.14814814815
AISONE,4002,2015,17304.054054054053
AISONE,4002,2019,18746.376811594204
AISONE,4002,2020,19205.882352941175
AISONE,4002,2021,19598.360655737706
AISONE,4002,2022,19888.88888888889
ALA,22001,2001,13764.044943820223
ALA,22001,2004,15299.078341013825
ALA,22001,2011,17707.828894269573
ALA,22001,2015,18592.17999126256
ALA,22001,2019,19409.442060085836
ALA,22001,2020,19288.25546506644
ALA,22001,2021,19909.012131715772
ALA,22001,2022,20963.132635253052
ALA DEI SARDI,90002,2001,6956.806282722513
ALA DEI SARDI,90002,2004,7783.1491712707175
ALA DEI SARDI,90002,2019,9936.708860759494
ALA DEI SARDI,90002,2020,10305.232558139536
ALA DEI SARDI,90002,2021,10546.448087431694
ALA DEI SARDI,90002,2022,11286.764705882353
ALA DEI SARDI,104003,2011,8782.991202346042
ALA DEI SARDI,104003,2015,9270.491803278688
ALA DI STURA,1003,2001,10506.32911392405
ALA DI STURA,1003,2004,12045.454545454546
ALA DI STURA,1003,2011,15231.09243697479
ALA DI STURA,1003,2015,16171.296296296296
ALA DI STURA,1003,2019,16238.738738738739
ALA DI STURA,1003,2020,16522.321428571428
ALA DI STURA,1003,2021,16204.761904761906
ALA DI STURA,1003,2022,17210.280373831778
ALAGNA,18001,2001,12707.006369426752
ALAGNA,18001,2004,14370.967741935485
ALAGNA,18001,2011,17717.647058823528
ALAGNA,18001,2015,18185.52036199095
ALAGNA,18001,2019,18973.684210526317
ALAGNA,18001,2020,19025
ALAGNA,18001,2021,19470.319634703195
ALAGNA,18001,2022,20659.420289855072
ALAGNA VALSESIA,2002,2001,10970.149253731344
ALAGNA VALSESIA,2002,2004,12039.473684210527
ALAGNA VALSESIA,2002,2011,15589.285714285716
ALAGNA VALSESIA,2002,2015,15483.516483516483
ALAGNA VALSESIA,2002,2019,17679.48717948718
ALAGNA VALSESIA,2002,2020,17312.101910828027
ALAGNA VALSESIA,2002,2021,17608.97435897436
ALAGNA VALSESIA,2002,2022,19385.620915032683
ALANNO,68002,2001,8911.174785100287
ALANNO,68002,2004,9580.318379160637
ALANNO,68002,2011,12835.990888382688
ALANNO,68002,2015,13679.24528301887
ALANNO,68002,2019,14767.587939698495
ALANNO,68002,2020,15100.391134289439
ALANNO,68002,2021,15578.580481622306
ALANNO,68002,2022,16782.160194174758
ALANO DI PIAVE,25002,2001,11433.823529411766
ALANO DI PIAVE,25002,2004,12750
ALANO DI PIAVE,25002,2011,14938.875305623471
ALANO DI PIAVE,25002,2015,16261.0103626943
ALANO DI PIAVE,25002,2019,17676.24521072797
ALANO DI PIAVE,25002,2020,17240.48223350254
ALANO DI PIAVE,25002,2021,17639.447236180902
ALANO DI PIAVE,25002,2022,18934.355828220858
ALASSIO,9001,2001,10732.655502392345
ALASSIO,9001,2004,12001.506024096387
ALASSIO,9001,2011,14755.043227665705
ALASSIO,9001,2015,16000.454752160073
ALASSIO,9001,2019,16826.39545884579
ALASSIO,9001,2020,15005.857294994676
ALASSIO,9001,2021,16213.912133891214
ALASSIO,9001,2022,18140.166340508807
ALATRI,60003,2001,10988.812392426851
ALATRI,60003,2004,12149.932840832775
ALATRI,60003,2011,14769.885376866969
ALATRI,60003,2015,14684.315866084427
ALATRI,60003,2019,16191.433248453983
ALATRI,60003,2020,16174.302788844621
ALATRI,60003,2021,17090.67131647777
ALATRI,60003,2022,18061.042997755136
ALBA,4003,2001,14405.797101449276
ALBA,4003,2004,16017.273634322773
ALBA,4003,2011,18428.708019600814
ALBA,4003,2015,19840.554156171285
ALBA,4003,2019,20589.192955783605
ALBA,4003,2020,20450.42528881554
ALBA,4003,2021,21080.144777662877
ALBA,4003,2022,21918.810825223303
ALBA ADRIATICA,67001,2001,9108.645753634279
ALBA ADRIATICA,67001,2004,9806.401652039236
ALBA ADRIATICA,67001,2011,11530.68340306834
ALBA ADRIATICA,67001,2015,11950.035945363046
ALBA ADRIATICA,67001,2019,13468.934911242604
ALBA ADRIATICA,67001,2020,13085.880640465795
ALBA ADRIATICA,67001,2021,14053.755522827689
ALBA ADRIATICA,67001,2022,14902.826855123674
ALBAGIARA,95003,2001,7359.154929577465
ALBAGIARA,95003,2004,8157.894736842105
ALBAGIARA,95003,2011,9814.814814814816
ALBAGIARA,95003,2015,11148.64864864865
ALBAGIARA,95003,2019,12307.692307692309
ALBAGIARA,95003,2020,12395.833333333334
ALBAGIARA,95003,2021,13295.454545454544
ALBAGIARA,95003,2022,14456.521739130434
ALBAIRATE,15005,2001,15917.530631479736
ALBAIRATE,15005,2004,17360.535405872193
ALBAIRATE,15005,2011,19509.63149078727
ALBAIRATE,15005,2015,20500
ALBAIRATE,15005,2019,21167.261373773417
ALBAIRATE,15005,2020,20936.206896551725
ALBAIRATE,15005,2021,21505.982905982906
ALBAIRATE,15005,2022,22249.780893952673
ALBANELLA,65003,2001,7144.344205412908
ALBANELLA,65003,2004,7934.200459066565
ALBANELLA,65003,2011,9591.40292867265
ALBANELLA,65003,2015,10846.774193548386
ALBANELLA,65003,2019,11460.511033681765
ALBANELLA,65003,2020,11543.604651162792
ALBANELLA,65003,2021,12071.596244131455
ALBANELLA,65003,2022,12978.23596792669
ALBANO DI LUCANIA,76003,2001,8043.130990415337
ALBANO DI LUCANIA,76003,2004,9019.607843137255
ALBANO DI LUCANIA,76003,2011,12225.806451612903
ALBANO DI LUCANIA,76003,2015,13592.814371257486
ALBANO DI LUCANIA,76003,2019,14337.837837837837
ALBANO DI LUCANIA,76003,2020,14763.313609467457
ALBANO DI LUCANIA,76003,2021,15266.43598615917
ALBANO DI LUCANIA,76003,2022,16046.712802768165
ALBANO LAZIALE,58003,2001,13033.245948522403
ALBANO LAZIALE,58003,2004,14089.11121451838
ALBANO LAZIALE,58003,2011,17033.279321949398
ALBANO LAZIALE,58003,2015,17489.40334773218
ALBANO LAZIALE,58003,2019,18296.237832149433
ALBANO LAZIALE,58003,2020,18082.812075061192
ALBANO LAZIALE,58003,2021,18739.94215093347
ALBANO LAZIALE,58003,2022,19635.15775917579
ALBANO SANTALESSANDRO,16003,2001,14714.557564224548
ALBANO SANTALESSANDRO,16003,2004,16857.105809128632
ALBANO SANTALESSANDRO,16003,2011,18443.176299174356
ALBANO SANTALESSANDRO,16003,2015,19464.8070907195
ALBANO SANTALESSANDRO,16003,2019,20242.43902439024
ALBANO SANTALESSANDRO,16003,2020,19856.72514619883
ALBANO SANTALESSANDRO,16003,2021,20526.467757459097
ALBANO SANTALESSANDRO,16003,2022,21257.58329189458
ALBANO VERCELLESE,2003,2001,13013.698630136987
ALBANO VERCELLESE,2003,2004,14435.483870967742
ALBANO VERCELLESE,2003,2011,15752.63157894737
ALBANO VERCELLESE,2003,2015,15925.742574257425
ALBANO VERCELLESE,2003,2019,15226.027397260274
ALBANO VERCELLESE,2003,2020,15550
ALBANO VERCELLESE,2003,2021,16115.942028985508
ALBANO VERCELLESE,2003,2022,15242.647058823528
ALBAREDO ARNABOLDI,18002,2001,11379.310344827587
ALBAREDO ARNABOLDI,18002,2004,12578.124999999998
ALBAREDO ARNABOLDI,18002,2011,17391.304347826088
ALBAREDO ARNABOLDI,18002,2015,17664.0625
ALBAREDO ARNABOLDI,18002,2019,17572.58064516129
ALBAREDO ARNABOLDI,18002,2020,19166.666666666668
ALBAREDO ARNABOLDI,18002,2021,19772.058823529413
ALBAREDO DADIGE,23002,2001,11356.65529010239
ALBAREDO DADIGE,23002,2004,12200.239808153477
ALBAREDO DADIGE,23002,2011,14367.378048780487
ALBAREDO DADIGE,23002,2015,15704.494382022473
ALBAREDO DADIGE,23002,2019,16304.205946337925
ALBAREDO DADIGE,23002,2020,16242.446043165466
ALBAREDO DADIGE,23002,2021,16758.883248730963
ALBAREDO DADIGE,23002,2022,17848.1455563331
ALBAREDO PER SAN MARCO,14001,2001,10895.061728395061
ALBAREDO PER SAN MARCO,14001,2004,12161.016949152541
ALBAREDO PER SAN MARCO,14001,2011,14358.974358974361
ALBAREDO PER SAN MARCO,14001,2015,15194.117647058825
ALBAREDO PER SAN MARCO,14001,2019,15000
ALBAREDO PER SAN MARCO,14001,2020,15343.75
ALBAREDO PER SAN MARCO,14001,2021,15000
ALBAREDO PER SAN MARCO,14001,2022,16339.74358974359
ALBARETO,34001,2001,8868.648130393098
ALBARETO,34001,2004,9866.737739872067
ALBARETO,34001,2011,12575.987841945289
ALBARETO,34001,2015,14300
ALBARETO,34001,2019,16525.129982668976
ALBARETO,34001,2020,16042.213883677297
ALBARETO,34001,2021,17227.848101265823
ALBARETO,34001,2022,18222.735674676525
ALBARETTO DELLA TORRE,4004,2001,11602.564102564102
ALBARETTO DELLA TORRE,4004,2004,13145.161290322581
ALBARETTO DELLA TORRE,4004,2011,16298.611111111111
ALBARETTO DELLA TORRE,4004,2015,17163.93442622951
ALBARETTO DELLA TORRE,4004,2019,17572.580645161288
ALBARETTO DELLA TORRE,4004,2020,17138.888888888887
ALBARETTO DELLA TORRE,4004,2021,17905.66037735849
ALBARETTO DELLA TORRE,4004,2022,19612.90322580645
ALBAVILLA,13003,2001,14798.429319371728
ALBAVILLA,13003,2004,16385.390428211587
ALBAVILLA,13003,2011,18974.007009345794
ALBAVILLA,13003,2015,19865.513054037645
ALBAVILLA,13003,2019,20509.94575045208
ALBAVILLA,13003,2020,19949.324324324327
ALBAVILLA,13003,2021,20932.044887780547
ALBAVILLA,13003,2022,21597.24828017511
ALBENGA,9002,2001,9974.54587527479
ALBENGA,9002,2004,11340.73506891271
ALBENGA,9002,2011,13758.802816901407
ALBENGA,9002,2015,14472.283119323522
ALBENGA,9002,2019,15281.710022181893
ALBENGA,9002,2020,15045.643153526971
ALBENGA,9002,2021,15948.23832145685
ALBENGA,9002,2022,16954.451345755693
ALBERA LIGURE,6002,2001,9566.666666666666
ALBERA LIGURE,6002,2004,11117.021276595744
ALBERA LIGURE,6002,2011,14473.684210526317
ALBERA LIGURE,6002,2015,15069.620253164558
ALBERA LIGURE,6002,2019,15857.142857142857
ALBERA LIGURE,6002,2020,15073.333333333332
ALBERA LIGURE,6002,2021,16375
ALBERA LIGURE,6002,2022,17714.285714285714
ALBEROBELLO,72003,2001,9663.989290495314
ALBEROBELLO,72003,2004,11136.363636363636
ALBEROBELLO,72003,2011,12962.158808933003
ALBEROBELLO,72003,2015,13918.097281831186
ALBEROBELLO,72003,2019,14498.91461649783
ALBEROBELLO,72003,2020,13967.766692248659
ALBEROBELLO,72003,2021,14701.23361603701
ALBEROBELLO,72003,2022,15807.827616534742
ALBERONA,71002,2001,6132.218844984803
ALBERONA,71002,2004,6428.571428571428
ALBERONA,71002,2011,7937.365010799137
ALBERONA,71002,2015,8159.144893111638
ALBERONA,71002,2019,8467.741935483871
ALBERONA,71002,2020,9011.799410029498
ALBERONA,71002,2021,8942.598187311178
ALBERONA,71002,2022,9252.336448598131
ALBESE CON CASSANO,13004,2001,14379.509379509382
ALBESE CON CASSANO,13004,2004,15728.378378378377
ALBESE CON CASSANO,13004,2011,18696.186440677968
ALBESE CON CASSANO,13004,2015,19889.42731277533
ALBESE CON CASSANO,13004,2019,20475.158084914183
ALBESE CON CASSANO,13004,2020,20143.243243243243
ALBESE CON CASSANO,13004,2021,20668.055555555555
ALBESE CON CASSANO,13004,2022,21329.119850187264
ALBETTONE,24002,2001,10930.930930930932
ALBETTONE,24002,2004,11833.881578947368
ALBETTONE,24002,2011,14769.076305220884
ALBETTONE,24002,2015,16500
ALBETTONE,24002,2019,17607.758620689656
ALBETTONE,24002,2020,17754.668930390493
ALBETTONE,24002,2021,18563.247863247863
ALBETTONE,24002,2022,19290.378006872852
ALBI,79002,2001,7430.406852248394
ALBI,79002,2004,8004.3383947939265
ALBI,79002,2011,9209.726443768997
ALBI,79002,2015,9838.709677419354
ALBI,79002,2019,10152.439024390244
ALBI,79002,2020,9945.652173913044
ALBI,79002,2021,11066.176470588234
ALBI,79002,2022,12215.189873417721
ALBIANO,22002,2001,15881.21546961326
ALBIANO,22002,2004,17380.37634408602
ALBIANO,22002,2011,18030.026109660575
ALBIANO,22002,2015,18095.714285714286
ALBIANO,22002,2019,19356.125356125354
ALBIANO,22002,2020,19712.162162162163
ALBIANO,22002,2021,20484.931506849316
ALBIANO,22002,2022,21533.236994219653
ALBIANO DIVREA,1004,2001,12858.231707317073
ALBIANO DIVREA,1004,2004,14368.68686868687
ALBIANO DIVREA,1004,2011,17309.5703125
ALBIANO DIVREA,1004,2015,18339.285714285714
ALBIANO DIVREA,1004,2019,19048.283261802575
ALBIANO DIVREA,1004,2020,18553.846153846156
ALBIANO DIVREA,1004,2021,19473.333333333332
ALBIANO DIVREA,1004,2022,20291.29464285714
ALBIATE,15006,2001,15507.32064421669
ALBIATE,15006,2004,16864.520048602673
ALBIATE,108003,2011,19523.114355231144
ALBIATE,108003,2015,20730.05148005148
ALBIATE,108003,2019,21659.383033419024
ALBIATE,108003,2020,21182.80571073867
ALBIATE,108003,2021,22188.015218769815
ALBIATE,108003,2022,22926.154847104746
ALBIDONA,78006,2001,6591.463414634146
ALBIDONA,78006,2004,6776.155717761558
ALBIDONA,78006,2011,7549.3421052631575
ALBIDONA,78006,2015,8472.48576850095
ALBIDONA,78006,2019,8906.926406926406
ALBIDONA,78006,2020,8897.550111358574
ALBIDONA,78006,2021,9757.281553398057
ALBIDONA,78006,2022,10213.815789473685
ALBIGNASEGO,28003,2001,13984.154929577466
ALBIGNASEGO,28003,2004,15815.712187958883
ALBIGNASEGO,28003,2011,19077.55443886097
ALBIGNASEGO,28003,2015,20228.20299500832
ALBIGNASEGO,28003,2019,21143.01004445908
ALBIGNASEGO,28003,2020,20883.74183006536
ALBIGNASEGO,28003,2021,21545.93070104754
ALBIGNASEGO,28003,2022,22394.213381555153
ALBINEA,35001,2001,15032.010582010582
ALBINEA,35001,2004,17005.091649694503
ALBINEA,35001,2011,19829.01554404145
ALBINEA,35001,2015,21161.493695441317
ALBINEA,35001,2019,22370.91264031235
ALBINEA,35001,2020,22224.852071005917
ALBINEA,35001,2021,22812.468827930177
ALBINEA,35001,2022,23724.233283056812
ALBINO,16004,2001,13882.461435278336
ALBINO,16004,2004,15693.886368546122
ALBINO,16004,2011,17944.067468010857
ALBINO,16004,2015,19103.568498769484
ALBINO,16004,2019,19773.4778121775
ALBINO,16004,2020,19280.075187969924
ALBINO,16004,2021,20114.745477492637
ALBINO,16004,2022,20775
ALBIOLO,13005,2001,13682.885906040268
ALBIOLO,13005,2004,14443.396226415094
ALBIOLO,13005,2011,16144.444444444443
ALBIOLO,13005,2015,16745.508982035928
ALBIOLO,13005,2019,16327.19836400818
ALBIOLO,13005,2020,15983.739837398374
ALBIOLO,13005,2021,16581.25
ALBIOLO,13005,2022,17353.763440860213
ALBISOLA MARINA,9003,2001,14727.138643067847
ALBISOLA MARINA,9003,2004,16859.430604982208
ALBISOLA SUPERIORE,9004,2001,13659.17487684729
ALBISOLA SUPERIORE,9004,2004,14948.504983388704
ALBISOLA SUPERIORE,9004,2011,18159.22619047619
ALBISOLA SUPERIORE,9004,2015,19104.24316605467
ALBISOLA SUPERIORE,9004,2019,19761.823604601617
ALBISOLA SUPERIORE,9004,2020,19649.63187527068
ALBISOLA SUPERIORE,9004,2021,19978.10218978102
ALBISOLA SUPERIORE,9004,2022,20850.66324347454
ALBISSOLA MARINA,9003,2011,19720.506730007917
ALBISSOLA MARINA,9003,2015,20945.059625212947
ALBISSOLA MARINA,9003,2019,21784.815813117697
ALBISSOLA MARINA,9003,2020,21446.345975948196
ALBISSOLA MARINA,9003,2021,21851.653261840926
ALBISSOLA MARINA,9003,2022,22732.820976491865
ALBIZZATE,12002,2001,14731.42857142857
ALBIZZATE,12002,2004,16389.05109489051
ALBIZZATE,12002,2011,18761.600537995964
ALBIZZATE,12002,2015,20128.324946081953
ALBIZZATE,12002,2019,20644.51951951952
ALBIZZATE,12002,2020,20537.931034482757
ALBIZZATE,12002,2021,21032.25806451613
ALBIZZATE,12002,2022,21822.284345047923
ALBONESE,18003,2001,12211.538461538461
ALBONESE,18003,2004,14466.666666666668
ALBONESE,18003,2011,16337.837837837837
ALBONESE,18003,2015,17257.894736842107
ALBONESE,18003,2019,17488.826815642456
ALBONESE,18003,2020,17093.75
ALBONESE,18003,2021,17427.374301675976
ALBONESE,18003,2022,18258.152173913044
ALBOSAGGIA,14002,2001,13447.154471544716
ALBOSAGGIA,14002,2004,14861.11111111111
ALBOSAGGIA,14002,2011,18234.958506224066
ALBOSAGGIA,14002,2015,19553.134962805525
ALBOSAGGIA,14002,2019,20272.625698324024
ALBOSAGGIA,14002,2020,20217.465753424658
ALBOSAGGIA,14002,2021,20775.641025641024
ALBOSAGGIA,14002,2022,21377.300613496933
ALBUGNANO,5002,2001,10970.149253731342
ALBUGNANO,5002,2004,11411.290322580644
ALBUGNANO,5002,2011,14330.357142857143
ALBUGNANO,5002,2015,17668.31683168317
ALBUGNANO,5002,2019,15808.823529411764
ALBUGNANO,5002,2020,15865.74074074074
ALBUGNANO,5002,2021,16120.370370370369
ALBUGNANO,5002,2022,16137.931034482757
ALBUZZANO,18004,2001,13337.29216152019
ALBUZZANO,18004,2004,14771.634615384617
ALBUZZANO,18004,2011,17985.39778449144
ALBUZZANO,18004,2015,19267.5222112537
ALBUZZANO,18004,2019,20055.14705882353
ALBUZZANO,18004,2020,19738.79142300195
ALBUZZANO,18004,2021,20257.11481844946
ALBUZZANO,18004,2022,21179.347826086956
ALCAMO,81001,2001,7819.770840640711
ALCAMO,81001,2004,8650.19130652951
ALCAMO,81001,2011,10389.071249275921
ALCAMO,81001,2015,10675.70241392956
ALCAMO,81001,2019,11694.034504261068
ALCAMO,81001,2020,11806.573395514102
ALCAMO,81001,2021,12772.212543554006
ALCAMO,81001,2022,13650.743099787685
ALCARA LI FUSI,83001,2001,6353.2572196104775
ALCARA LI FUSI,83001,2004,6527.581329561528
ALCARA LI FUSI,83001,2011,8928.17059483726
ALCARA LI FUSI,83001,2015,10508.849557522124
ALCARA LI FUSI,83001,2019,11541.26213592233
ALCARA LI FUSI,83001,2020,11807.980049875312
ALCARA LI FUSI,83001,2021,11946.666666666666
ALCARA LI FUSI,83001,2022,12692.307692307691
ALDENO,22003,2001,13352.941176470587
ALDENO,22003,2004,14935.714285714286
ALDENO,22003,2011,17303.856382978724
ALDENO,22003,2015,17826.490066225164
ALDENO,22003,2019,18953.333333333336
